Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,latitude,longitude,loja_0.5_milha,loja_1_milha,escola_0.5_milha,escola_1_milha
2019-09-27,1210.0,77th Street,31,M,B,M,possess marijuana for sale,33.9661,-118.2849,0,1,4,14
2019-09-27,1545.0,77th Street,26,F,B,M,sale/offer to sell/transport marijuana,33.9616,-118.2782,0,2,3,19
2019-09-27,1545.0,77th Street,19,F,H,M,possess marijuana for sale,33.9616,-118.2782,0,2,3,19
2019-09-24,2245.0,Wilshire,28,M,B,M,possess 28.5 grams or less of marijuana**,34.0478,-118.3267,1,2,4,9
2019-09-27,815.0,N Hollywood,36,M,W,M,poss of more than 28.5 grams of marijuana,34.1794,-118.3834,3,3,2,9
2019-09-27,1210.0,77th Street,22,F,H,M,possess marijuana for sale,33.9661,-118.2849,0,1,4,14
2019-09-27,1545.0,77th Street,25,F,B,M,possess marijuana for sale,33.9616,-118.2782,0,2,3,19
2019-09-26,1235.0,Southeast,21,F,H,M,possess marijuana for sale,33.9393,-118.2652,0,0,4,14
2019-09-27,1545.0,77th Street,26,F,H,M,possess marijuana for sale,33.9616,-118.2782,0,2,3,19
2019-09-24,1535.0,Pacific,31,M,B,F,transport/sell/furnish/etc marijuana,33.9432,-118.4013,0,0,0,0
2019-10-01,1030.0,Pacific,27,M,B,F,transport/sell/furnish/etc marijuana,33.9449,-118.4059,0,1,0,0
2019-09-30,100.0,Pacific,25,M,B,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-10-03,1215.0,77th Street,25,F,H,M,give/transport/etc < 28.5 grams marijuana,33.9718,-118.2739,0,3,4,12
2019-09-25,910.0,Harbor,28,F,H,F,possession marijuana for sale,33.7753,-118.2456,0,0,0,1
2019-09-30,100.0,Pacific,21,M,B,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-11-25,1420.0,Topanga,13,M,O,M,possess 28.5 grams or less of marijuana,34.1905,-118.6059,1,1,2,5
2019-10-06,1430.0,Pacific,39,M,H,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-10-11,1220.0,Southeast,20,F,H,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-10-11,1220.0,Southeast,24,M,B,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-10-11,1220.0,Southeast,40,M,B,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-10-11,940.0,Pacific,29,M,B,F,transport/sell/furnish/etc marijuana,33.9451,-118.4029,0,1,0,0
2019-10-04,920.0,Northeast,34,M,H,I,smoke/ingest marijuana in public place,34.0789,-118.265,3,3,4,11
2019-10-11,1220.0,Southeast,22,M,H,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-10-09,2000.0,Central,32,M,H,M,sell/furnish/etc marij/hash over 1 oz,34.0459,-118.2351,2,11,1,5
2019-10-11,1220.0,Southeast,24,F,B,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-10-10,1235.0,77th Street,23,M,W,F,transport/sell/furnish/etc marijuana,33.964,-118.2739,1,2,2,15
2019-10-11,1220.0,Southeast,36,M,B,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-10-15,1700.0,Mission,27,M,H,M,possess marijuana for sale,34.2353,-118.4404,0,1,1,6
2019-10-15,1745.0,Southeast,32,F,B,M,possess marijuana for sale,33.9473,-118.2695,0,1,2,14
2019-10-16,2140.0,Rampart,34,M,B,F,transport/sell/furnish/etc marijuana,34.0609,-118.27799999999999,2,4,8,33
2019-10-13,950.0,Pacific,19,M,O,F,transport/sell/furnish/etc marijuana,33.9451,-118.4029,0,1,0,0
2019-10-15,1745.0,Southeast,36,M,B,M,possess marijuana for sale,33.9473,-118.2695,0,1,2,14
2019-10-12,850.0,Pacific,22,M,B,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-10-13,845.0,Pacific,18,F,B,F,transport/sell/furnish/etc marijuana,33.9451,-118.4029,0,1,0,0
2019-10-14,1625.0,Central,27,M,B,F,possession marijuana for sale,34.0481,-118.2507,12,18,2,9
2019-10-16,1740.0,Foothill,31,M,H,M,possess marijuana for sale,34.2529,-118.2955,0,2,0,5
2019-10-15,1745.0,Southeast,21,F,H,M,possess marijuana for sale,33.9473,-118.2695,0,1,2,14
2019-10-16,1740.0,Foothill,21,F,H,M,possess marijuana for sale,34.2529,-118.2955,0,2,0,5
2019-10-25,612.0,Pacific,23,M,B,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-10-19,2100.0,Newton,33,M,B,F,transport/sell/furnish/etc marijuana,33.9862,-118.2794,1,3,3,15
2019-10-22,2309.0,Pacific,29,M,W,F,transport/sell/furnish/etc marijuana,33.943000000000005,-118.4035,0,0,0,0
2019-10-21,1215.0,Central,34,M,H,M,sale/offer to sell/transport marijuana,34.0445,-118.2558,10,20,1,8
2019-10-20,1650.0,77th Street,27,M,B,F,transport/sell/furnish/etc marijuana,33.9671,-118.2695,1,2,4,13
2019-10-25,1200.0,Southeast,25,F,H,M,possess marijuana for sale,33.9447,-118.2739,0,1,5,15
2018-12-17,1.0,Newton,45,M,B,F,transport/sell/furnish/etc marijuana,34.0114,-118.2624,1,5,8,22
2019-10-28,1255.0,Southeast,23,F,B,M,possess marijuana for sale,33.933,-118.2785,0,1,2,11
2019-10-25,1500.0,Southeast,27,F,W,M,possess marijuana for sale,33.9555,-118.2871,0,1,6,15
2019-10-24,850.0,Central,60,M,B,F,possession marijuana for sale,34.0423,-118.2452,9,20,1,6
2019-10-25,1500.0,Southeast,24,F,B,M,possess marijuana for sale,33.9555,-118.2871,0,1,6,15
2019-10-28,1255.0,Southeast,22,M,H,M,possess marijuana for sale,33.9367,-118.2871,1,1,2,12
2019-10-25,1505.0,Southeast,29,F,H,M,possess marijuana for sale,33.9601,-118.2827,0,2,5,16
2019-10-28,1545.0,Southeast,21,F,H,M,possess marijuana for sale,33.9393,-118.2652,0,0,4,14
2019-10-25,1500.0,Southeast,30,M,O,M,possess marijuana for sale,33.9601,-118.2827,0,2,5,16
2019-10-25,1500.0,Southeast,24,M,O,M,possess marijuana for sale,33.9601,-118.2827,0,2,5,16
2019-10-28,1115.0,Pacific,40,M,B,F,transport/sell/furnish/etc marijuana,33.942,-118.4095,0,0,0,0
2019-10-30,633.0,Pacific,35,M,B,F,transport/sell/furnish/etc marijuana,33.9449,-118.4059,0,1,0,0
2019-10-28,1545.0,Southeast,20,M,H,M,possess marijuana for sale,33.9393,-118.2652,0,0,4,14
2019-10-23,2050.0,Central,27,M,B,M,sale/offer to sell/transport marijuana,34.0589,-118.2527,0,9,6,15
2019-10-28,1300.0,Southeast,28,M,B,M,possess marijuana for sale,33.931999999999995,-118.2787,0,1,2,11
2019-10-31,2100.0,Southwest,33,M,H,F,possession marijuana for sale,34.0342,-118.3066,2,2,2,13
2019-10-28,1300.0,Pacific,31,M,B,F,sale/trans >28.5g marijuana or >4g,33.942,-118.4095,0,0,0,0
2019-10-28,1550.0,Southeast,21,F,H,M,possess marijuana for sale,33.9393,-118.2652,0,0,4,14
2019-10-28,1300.0,Southeast,33,M,B,M,possess marijuana for sale,33.933,-118.2783,0,1,2,12
2019-10-23,1720.0,Hollywood,48,M,W,I,smoke/ingest marijuana in public place,34.0987,-118.3337,8,14,2,6
2019-11-02,1330.0,Pacific,21,M,O,M,poss of more than 28.5 grams of marijuana,33.9428,-118.4054,0,0,0,0
2019-11-13,1815.0,Hollywood,21,M,B,I,smoke/ingest marijuana in public place,34.1016,-118.3311,8,11,1,7
2019-10-31,2055.0,Southwest,20,M,H,M,poss marijuana or concentrated cannabis,34.0246,-118.3138,0,2,1,14
2019-11-08,1430.0,Harbor,27,M,H,M,possess marijuana for sale,33.8703,-118.2816,0,2,0,4
2019-11-08,1900.0,Southeast,23,M,B,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-11-06,2030.0,77th Street,30,M,H,M,possess marijuana for sale,33.9764,-118.2916,0,0,2,10
2019-11-08,1900.0,Southeast,22,M,H,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-11-08,1900.0,Southeast,24,F,H,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-11-08,1930.0,Southeast,23,M,B,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-11-05,2300.0,Wilshire,34,M,B,F,transport/sell/furnish/etc marijuana,34.0399,-118.3236,0,2,4,12
2019-11-08,1900.0,Southeast,22,F,H,M,give/transport/etc < 28.5 grams marijuana,33.9265,-118.2739,0,0,4,13
2019-10-29,1317.0,Rampart,27,F,W,I,smoke/ingest marijuana in public place,34.0609,-118.27799999999999,2,4,8,33
2019-11-08,1930.0,Southeast,22,F,H,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-10-31,2055.0,Southwest,20,M,H,M,poss marijuana or concentrated cannabis,34.0246,-118.3138,0,2,1,14
2019-11-08,1930.0,Southeast,29,M,B,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-10-29,1320.0,Rampart,30,M,B,I,smoke/ingest marijuana in public place,34.0609,-118.27799999999999,2,4,8,33
2019-11-15,1130.0,Southeast,23,F,B,M,possess marijuana for sale,33.958,-118.2915,0,1,6,13
2019-11-12,2240.0,Pacific,31,M,O,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-11-08,1930.0,Southeast,41,F,B,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-11-15,1130.0,Southeast,37,F,H,M,possess marijuana for sale,33.958,-118.2915,0,1,6,13
2019-11-13,115.0,West Valley,18,M,H,M,possess marijuana for sale,34.157,-118.4749,1,2,2,2
2019-11-15,1510.0,Southeast,44,M,B,M,possess marijuana for sale,33.951,-118.2827,1,1,3,17
2019-11-28,1230.0,Pacific,23,M,O,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-10-24,356.0,Pacific,45,M,H,F,transport/sell/furnish/etc marijuana,33.9527,-118.3859,0,1,0,2
2019-10-24,40.0,Pacific,27,M,B,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-11-10,1035.0,Pacific,24,M,B,F,transport/sell/furnish/etc marijuana,33.9449,-118.4059,0,1,0,0
2019-11-11,1600.0,Wilshire,29,M,B,F,transport/sell/furnish/etc marijuana,34.0389,-118.3505,3,7,1,7
2019-11-15,2145.0,Pacific,25,M,B,F,transport/sell/furnish/etc marijuana,33.9451,-118.4029,0,1,0,0
2019-11-20,1905.0,Pacific,24,M,B,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-11-16,1800.0,Southwest,32,M,B,F,possession marijuana for sale,34.0123,-118.3556,0,1,1,7
2019-11-17,1843.0,Pacific,35,M,B,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-11-13,1815.0,Hollywood,21,M,B,I,smoke/ingest marijuana in public place,34.1016,-118.3311,8,11,1,7
2019-11-22,2145.0,Hollywood,22,M,H,M,sale/offer to sell/transport marijuana,34.1016,-118.3267,7,9,2,9
2019-11-13,1720.0,Hollywood,21,M,W,I,smoke/ingest marijuana in public place,34.1034,-118.3325,8,9,1,3
2019-11-13,1720.0,Hollywood,19,M,H,I,smoke/ingest marijuana in public place,34.1016,-118.33200000000001,8,12,2,6
2019-11-08,1930.0,Southeast,25,F,H,M,possess marijuana for sale,33.9265,-118.2739,0,0,4,13
2019-12-02,1500.0,Southeast,21,M,B,M,possess marijuana for sale,33.9423,-118.2916,1,1,2,11
2019-12-01,1200.0,Mission,61,M,O,F,possession marijuana for sale,34.2633,-118.4586,0,0,1,1
2019-12-02,1050.0,Southeast,30,M,B,M,possess marijuana for sale,33.933,-118.2783,0,1,2,12
2019-12-06,600.0,Pacific,65,M,W,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-12-02,1050.0,Southeast,22,F,H,M,sale/offer to sell/transport marijuana,33.933,-118.2783,0,1,2,12
2019-11-29,1445.0,Northeast,36,M,O,I,smoke/ingest marijuana in public place,34.0909,-118.2961,0,6,4,8
2019-12-02,1420.0,Southeast,24,M,B,M,sale/offer to sell/transport marijuana,33.9423,-118.2916,1,1,2,11
2019-11-29,2125.0,Hollywood,25,M,B,F,possession marijuana for sale,34.1016,-118.3361,6,14,2,5
2019-12-03,945.0,Pacific,37,M,B,F,transport/sell/furnish/etc marijuana,33.9449,-118.4059,0,1,0,0
2019-12-09,1100.0,Southeast,21,F,H,M,possess marijuana for sale,33.931,-118.2916,1,1,2,9
2019-12-09,1515.0,Southeast,31,M,B,M,possess marijuana for sale,33.9555,-118.2782,1,2,4,16
2019-12-09,1515.0,Southeast,35,M,B,M,possess marijuana for sale,33.9555,-118.2782,1,2,4,16
2019-12-08,1719.0,Devonshire,33,M,W,M,possess marijuana for sale,34.2659,-118.4818,0,0,2,7
2019-12-10,1100.0,Pacific,28,M,H,F,transport/sell/furnish/etc marijuana,34.0038,-118.4423,0,3,4,8
2019-12-10,2245.0,Pacific,50,M,B,F,transport/sell/furnish/etc marijuana,33.9432,-118.4013,0,0,0,0
2019-12-09,1105.0,Southeast,21,F,H,M,possess marijuana for sale,33.931,-118.2916,1,1,2,9
2019-12-09,1105.0,Southeast,25,F,B,M,possess marijuana for sale,33.931,-118.2916,1,1,2,9
2019-12-09,1515.0,Southeast,26,F,H,M,possess marijuana for sale,33.9555,-118.2782,1,2,4,16
2019-12-09,1515.0,Southeast,24,M,H,M,possess marijuana for sale,33.9555,-118.2782,1,2,4,16
2019-12-10,2030.0,Foothill,20,M,H,F,transport/sell/furnish/etc marijuana,34.2625,-118.4046,0,0,0,6
2019-12-09,1100.0,Southeast,21,F,H,M,sale/offer to sell/transport marijuana,33.9139,-118.2916,0,0,1,2
2019-12-09,1105.0,Southeast,35,M,H,M,possess marijuana for sale,33.931,-118.2916,1,1,2,9
2019-12-19,645.0,Pacific,22,M,B,F,transport/sell/furnish/etc marijuana,33.942,-118.4095,0,0,0,0
2019-12-17,17.0,Pacific,22,M,B,F,transport/sell/furnish/etc marijuana,33.9432,-118.4013,0,0,0,0
2019-12-16,53.0,Pacific,32,F,B,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-12-16,1100.0,Southeast,20,F,H,M,possess marijuana for sale,33.9601,-118.2827,0,2,5,16
2019-12-16,1455.0,Southeast,27,M,H,M,sale/offer to sell/transport marijuana,33.9587,-118.2782,1,2,4,19
2019-12-15,1505.0,Central,25,M,W,F,possession marijuana for sale,34.0488,-118.2518,9,18,2,10
2019-12-15,1120.0,Mission,32,M,H,M,poss marijuana or concentrated cannabis,34.2716,-118.4559,0,0,0,5
2019-12-16,1100.0,Southeast,25,F,H,M,sale/offer to sell/transport marijuana,33.9601,-118.2827,0,2,5,16
2019-12-20,1150.0,Van Nuys,28,M,H,M,sale/offer to sell/transport marijuana,34.1837,-118.4465,1,2,2,7
2019-12-18,540.0,Pacific,31,M,H,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-12-18,915.0,Newton,32,M,W,M,sale/offer to sell/transport marijuana,34.0348,-118.2362,4,13,2,3
2019-12-16,1455.0,Southeast,26,F,H,M,possess marijuana for sale,33.9587,-118.2782,1,2,4,19
2019-12-16,1100.0,Southeast,29,M,O,M,possess marijuana for sale,33.9601,-118.2827,0,2,5,16
2019-12-12,1530.0,Hollywood,17,M,H,F,transport/sell/furnish/etc marijuana,34.0944,-118.319,0,10,6,11
2019-12-26,2220.0,Wilshire,45,M,B,M,possess marijuana for sale,34.0835,-118.3441,3,8,1,4
2019-12-22,2145.0,Pacific,22,M,B,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-12-22,1000.0,77th Street,27,M,B,M,sale/offer to sell/transport marijuana,33.9601,-118.2827,0,2,5,16
2019-12-26,1320.0,West LA,34,M,B,F,transport/sell/furnish/etc marijuana,34.0406,-118.4625,0,1,2,4
2019-12-28,1710.0,Pacific,21,M,H,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-12-29,1900.0,Pacific,34,F,B,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-12-28,1710.0,Pacific,20,M,H,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2019-12-28,2245.0,Hollywood,34,M,H,I,smoke/ingest marijuana in public place,34.1016,-118.3387,1,15,2,4
2014-08-04,2030.0,West Valley,21,M,H,I,possess 28.5 grams or less of marijuana,34.1725,-118.5638,0,0,3,4
2015-09-28,515.0,Central,43,M,W,M,possess 28.5 grams or less of marijuana**,34.0449,-118.2458,9,19,0,5
2016-09-13,1955.0,West LA,27,M,H,I,possess 28.5 grams or less of marijuana,34.0298,-118.4031,0,3,2,6
2016-04-04,1630.0,Northeast,23,M,H,I,possess 28.5 grams or less of marijuana,34.1181,-118.2458,0,1,3,6
2016-07-03,1810.0,Pacific,21,M,H,I,possess 28.5 grams or less of marijuana,33.9942,-118.4114,0,1,3,6
2018-05-15,1700.0,Hollywood,48,M,W,I,smoke/ingest marijuana in public place,34.1032,-118.3374,2,13,2,5
2018-01-03,1630.0,Olympic,21,M,H,I,smoke/ingest marijuana in public place,34.0652,-118.2878,1,8,7,26
2014-01-10,1950.0,Harbor,31,M,W,F,possession marijuana for sale,33.7928,-118.2975,0,0,2,6
2014-01-10,1950.0,Harbor,33,M,W,F,possession marijuana for sale,33.7928,-118.2975,0,0,2,6
2014-03-10,1900.0,Northeast,16,M,H,M,poss of more than 28.5 grams of marijuana,34.0935,-118.2866,1,1,3,9
2014-08-12,1320.0,77th Street,46,M,H,F,possession marijuana for sale,33.9965,-118.2915,1,2,4,15
2014-08-28,2300.0,Newton,54,F,B,F,possession marijuana for sale,33.993,-118.2445,1,3,3,12
2014-09-26,930.0,Harbor,18,M,B,F,possession marijuana for sale,33.8663,-118.2974,0,0,2,3
2015-02-18,630.0,West LA,27,M,B,F,possession marijuana for sale,34.0571,-118.3899,0,1,1,1
2015-03-23,1230.0,Topanga,41,M,W,F,transport/sell/furnish/etc marijuana,34.2039,-118.5838,0,1,1,8
2015-04-16,1620.0,Southeast,34,M,B,F,transport/sell/furnish/etc marijuana,33.9188,-118.28299999999999,0,0,0,4
2016-06-15,1805.0,Olympic,27,M,H,F,transport/sell/furnish/etc marijuana,34.0598,-118.2941,3,10,6,23
2017-05-17,1820.0,Olympic,19,M,H,F,transport/sell/furnish/etc marijuana,34.0499,-118.2879,2,5,5,28
2017-11-02,1620.0,Hollywood,45,M,O,M,cultivating <6 marijuana plants,34.0944,-118.331,6,15,2,10
2018-02-01,1230.0,Pacific,36,F,W,F,sale/trans >28.5g marijuana or >4g,33.942,-118.4095,0,0,0,0
2018-10-12,1800.0,Pacific,29,M,H,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2019-01-15,1015.0,Pacific,28,F,B,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2014-07-21,530.0,77th Street,23,M,B,M,possess 28.5 grams or less of marijuana,33.9798,-118.2827,0,2,4,12
2014-12-29,1130.0,Topanga,25,M,H,M,possess 28.5 grams or less of marijuana**,34.2071,-118.5754,0,0,1,8
2014-01-31,1310.0,Central,55,M,B,M,possess 28.5 grams or less of marijuana**,34.0515,-118.2424,5,16,0,7
2014-01-24,1220.0,Central,24,M,H,M,possess 28.5 grams or less of marijuana**,34.0473,-118.2566,9,19,2,10
2014-03-12,936.0,Central,54,M,B,M,possess 28.5 grams or less of marijuana,34.0423,-118.2452,9,20,1,6
2014-01-22,1000.0,Central,29,M,W,M,possess 28.5 grams or less of marijuana**,34.0423,-118.2452,9,20,1,6
2014-02-12,1230.0,Central,44,M,B,M,possess 28.5 grams or less of marijuana**,34.0423,-118.2452,9,20,1,6
2014-02-20,1625.0,Central,23,M,H,M,possess 28.5 grams or less of marijuana**,34.0446,-118.245,8,18,0,5
2014-07-27,1920.0,Central,33,F,B,M,possess 28.5 grams or less of marijuana**,34.0423,-118.2452,9,20,1,6
2014-03-05,2130.0,Central,53,M,B,M,possess 28.5 grams or less of marijuana,34.0442,-118.2439,7,19,0,5
2014-10-24,1645.0,Central,36,M,B,M,possess 28.5 grams or less of marijuana,34.0438,-118.2547,10,21,1,6
2014-03-08,1200.0,Central,53,M,B,M,possess 28.5 grams or less of marijuana,34.0487,-118.2588,4,19,2,15
2014-02-25,1710.0,Central,43,M,H,M,possess 28.5 grams or less of marijuana**,34.0423,-118.2452,9,20,1,6
2014-01-03,2110.0,Central,27,F,H,M,possess 28.5 grams or less of marijuana**,34.0446,-118.249,10,19,0,5
2014-09-01,2000.0,Central,52,M,B,M,possess 28.5 grams or less of marijuana,34.0417,-118.2398,3,17,1,5
2014-07-02,2015.0,Central,47,M,B,M,possess 28.5 grams or less of marijuana**,34.0342,-118.2673,5,14,5,15
2014-07-15,2040.0,Central,71,M,H,M,possess 28.5 grams or less of marijuana,34.0435,-118.2471,10,20,0,6
2014-03-24,1640.0,Central,64,M,W,M,possess 28.5 grams or less of marijuana,34.0488,-118.2553,7,19,2,12
2014-05-15,1020.0,Central,54,M,B,M,possess 28.5 grams or less of marijuana**,34.0423,-118.2452,9,20,1,6
2014-07-15,300.0,Central,23,M,H,I,possess 28.5 grams or less of marijuana,34.0693,-118.2488,0,3,2,10
2014-06-19,1100.0,Central,26,M,B,M,possess 28.5 grams or less of marijuana**,34.0442,-118.2439,7,19,0,5
2014-05-21,1027.0,Central,68,M,B,M,possess 28.5 grams or less of marijuana,34.0442,-118.2439,7,19,0,5
2014-03-22,1115.0,Central,51,M,B,M,possess 28.5 grams or less of marijuana**,34.0423,-118.2452,9,20,1,6
2014-06-13,945.0,Central,54,F,B,M,possess 28.5 grams or less of marijuana,34.0423,-118.2452,9,20,1,6
2014-04-16,1915.0,Central,24,M,B,M,possess 28.5 grams or less of marijuana,34.0423,-118.2452,9,20,1,6
2014-08-13,1840.0,Central,46,M,H,M,possess 28.5 grams or less of marijuana,34.0446,-118.245,8,18,0,5
2014-08-31,1530.0,Central,28,M,H,M,possess 28.5 grams or less of marijuana**,34.0522,-118.2434,5,16,0,8
2014-10-11,1430.0,Central,34,M,H,M,possess 28.5 grams or less of marijuana,34.0481,-118.2507,12,18,2,9
2014-09-09,2140.0,Central,20,M,B,M,possess 28.5 grams or less of marijuana**,34.0336,-118.2581,5,17,4,10
2014-08-16,1.0,Central,22,F,B,M,possess 28.5 grams or less of marijuana,34.0419,-118.2485,10,21,1,6
2014-10-18,1600.0,Central,18,M,H,M,possess 28.5 grams or less of marijuana,34.0335,-118.2619,5,15,5,12
2014-08-06,1900.0,Central,30,M,H,M,possess 28.5 grams or less of marijuana**,34.0395,-118.2656,6,14,1,16
2014-09-22,1810.0,Central,23,M,H,M,possess 28.5 grams or less of marijuana**,34.0452,-118.2534,10,20,1,7
2014-10-10,950.0,Central,32,M,B,M,possess 28.5 grams or less of marijuana**,34.0446,-118.245,8,18,0,5
2014-10-03,1445.0,Central,19,M,B,M,possess 28.5 grams or less of marijuana,34.0347,-118.2645,6,14,4,14
2014-11-18,1130.0,Central,21,M,B,M,possess 28.5 grams or less of marijuana**,34.043,-118.2606,11,18,1,13
2014-11-06,1730.0,Central,61,M,B,M,possess 28.5 grams or less of marijuana**,34.0471,-118.2491,12,18,1,5
2014-02-08,1405.0,Rampart,47,F,H,M,possess 28.5 grams or less of marijuana**,34.0596,-118.2749,2,4,9,31
2014-01-11,2000.0,Rampart,26,M,H,M,possess 28.5 grams or less of marijuana**,34.0655,-118.2534,0,3,4,15
2014-11-12,1400.0,Central,51,M,B,M,possess 28.5 grams or less of marijuana,34.0515,-118.2424,5,16,0,7
2014-02-18,1500.0,Rampart,26,M,H,M,possess 28.5 grams or less of marijuana**,34.0909,-118.2917,0,3,3,9
2014-12-29,1510.0,Central,22,M,H,M,possess 28.5 grams or less of marijuana**,34.0387,-118.2335,2,11,2,6
2014-11-09,1045.0,Central,37,F,B,M,possess 28.5 grams or less of marijuana**,34.0481,-118.2542,9,19,2,11
2014-09-04,1315.0,Southwest,24,M,B,I,possess 28.5 grams or less of marijuana,34.0328,-118.2915,1,4,4,14
2014-10-29,1600.0,Rampart,32,M,H,M,possess 28.5 grams or less of marijuana**,34.0858,-118.2917,0,3,2,14
2014-02-14,1545.0,Southwest,35,M,B,M,possess 28.5 grams or less of marijuana,34.016999999999996,-118.3477,0,2,5,7
2014-08-11,1300.0,Rampart,41,M,B,M,possess 28.5 grams or less of marijuana**,34.0569,-118.2689,0,4,9,29
2014-04-03,700.0,Southwest,21,M,B,M,possess 28.5 grams or less of marijuana**,34.0327,-118.309,1,2,2,14
2014-09-04,1315.0,Southwest,30,M,B,I,possess 28.5 grams or less of marijuana,34.0328,-118.2915,1,4,4,14
2014-05-12,10.0,Southwest,22,M,H,M,possess 28.5 grams or less of marijuana**,34.0251,-118.27799999999999,4,8,5,19
2014-09-05,2020.0,Rampart,31,M,B,M,possess 28.5 grams or less of marijuana**,34.0872,-118.2812,1,2,2,10
2014-07-18,1050.0,Rampart,27,M,H,I,possess 28.5 grams or less of marijuana,34.0909,-118.2917,0,3,3,9
2014-05-26,930.0,Southwest,23,F,H,M,possess 28.5 grams or less of marijuana**,34.0344,-118.3284,0,0,0,12
2014-09-10,1900.0,Southwest,32,M,B,M,possess 28.5 grams or less of marijuana**,34.0307,-118.3177,0,3,5,12
2014-11-29,1305.0,Southwest,27,M,H,M,possess 28.5 grams or less of marijuana**,34.014,-118.2827,2,3,3,17
2014-06-14,1310.0,Hollenbeck,44,M,B,M,possess 28.5 grams or less of marijuana,34.0531,-118.2227,0,3,3,9
2014-10-22,1635.0,Southwest,57,M,B,M,possess 28.5 grams or less of marijuana**,34.0326,-118.3337,0,1,2,11
2014-06-17,1700.0,Southwest,48,M,B,M,possess 28.5 grams or less of marijuana**,34.0055,-118.3204,0,3,3,16
2014-10-20,1610.0,Southwest,16,M,B,M,possess 28.5 grams or less of marijuana**,34.0352,-118.3337,0,3,0,10
